Performances_ID,Image,Collection,Production,Date,Original language,Huis
220222,K.V.O. programmas 1893-97_00408-20211201_130615.jpg,1893-1897,Czaar en Timmerman,1896-10-06,DUI,Nederlandsch Lyrisch Tooneel
686072,K.V.O. programmas 1893-97_00410-20211201_130636.jpg,1893-1897,Herbergprinses,1896-10-10,NL,Nederlandsch Lyrisch Tooneel
938939,K.V.O. programmas 1893-97_00414-20211201_130715.jpg,1893-1897,Herbergprinses,1896-10-13,NL,Nederlandsch Lyrisch Tooneel
372975,K.V.O. programmas 1893-97_00416-20211201_130751.jpg,1893-1897,Herbergprinses,1896-10-17,NL,Nederlandsch Lyrisch Tooneel
975261,K.V.O. programmas 1893-97_00418-20211201_130812.jpg,1893-1897,Herbergprinses,1896-10-20,NL,Nederlandsch Lyrisch Tooneel
802712,K.V.O. programmas 1893-97_00420-20211201_130829.jpg,1893-1897,Herbergprinses,1896-10-22,NL,Nederlandsch Lyrisch Tooneel
797143,K.V.O. programmas 1893-97_00420-20211201_130829.jpg,1893-1897,Herbergprinses,1896-10-24,NL,Nederlandsch Lyrisch Tooneel
766199,K.V.O. programmas 1893-97_00422-20211201_130848.jpg,1893-1897,De Wapensmid,1896-10-27,DUI,Nederlandsch Lyrisch Tooneel
715107,K.V.O. programmas 1893-97_00424-20211201_130917.jpg,1893-1897,Herbergprinses,1896-10-31,NL,Nederlandsch Lyrisch Tooneel
744975,K.V.O. programmas 1893-97_00426-20211201_130938.jpg,1893-1897,De Vrijschutter,1896-11-03,DUI,Nederlandsch Lyrisch Tooneel
739283,K.V.O. programmas 1893-97_00428-20211201_130956.jpg,1893-1897,Herbergprinses,1896-11-07,NL,Nederlandsch Lyrisch Tooneel
862901,K.V.O. programmas 1893-97_00430-20211201_131021.jpg,1893-1897,De Vrijschutter,1896-11-10,DUI,Nederlandsch Lyrisch Tooneel
860926,K.V.O. programmas 1893-97_00432-20211201_131039.jpg,1893-1897,Herbergprinses,1896-11-12,NL,Nederlandsch Lyrisch Tooneel
913671,K.V.O. programmas 1893-97_00432-20211201_131039.jpg,1893-1897,Herbergprinses,1896-11-14,NL,Nederlandsch Lyrisch Tooneel
996899,K.V.O. programmas 1893-97_00434-20211201_131108.jpg,1893-1897,Herbergprinses,1896-11-17,NL,Nederlandsch Lyrisch Tooneel
550562,K.V.O. programmas 1893-97_00436-20211201_131131.jpg,1893-1897,Herbergprinses,1896-11-21,NL,Nederlandsch Lyrisch Tooneel
370992,K.V.O. programmas 1893-97_00438-20211201_131152.jpg,1893-1897,Herbergprinses,1896-11-24,NL,Nederlandsch Lyrisch Tooneel
834000,K.V.O. programmas 1893-97_00440-20211201_131210.jpg,1893-1897,Czaar en Timmerman,1896-11-26,DUI,Nederlandsch Lyrisch Tooneel
659594,K.V.O. programmas 1893-97_00442-20211201_131230.jpg,1893-1897,Herbergprinses,1896-11-28,NL,Nederlandsch Lyrisch Tooneel
316672,K.V.O. programmas 1893-97_00444-20211201_131253.jpg,1893-1897,Herbergprinses,1896-12-01,NL,Nederlandsch Lyrisch Tooneel
438152,K.V.O. programmas 1893-97_00446-20211201_131323.jpg,1893-1897,Herbergprinses,1896-12-05,NL,Nederlandsch Lyrisch Tooneel
853947,K.V.O. programmas 1893-97_00448-20211201_131344.jpg,1893-1897,Lohengrin,1896-12-15,DUI,Nederlandsch Lyrisch Tooneel
874868,K.V.O. programmas 1893-97_00450-20211201_131411.jpg,1893-1897,Lohengrin,1896-12-17,DUI,Nederlandsch Lyrisch Tooneel
628359,K.V.O. programmas 1893-97_00452-20211201_131440.jpg,1893-1897,Herbergprinses,1896-12-19,NL,Nederlandsch Lyrisch Tooneel
741954,K.V.O. programmas 1893-97_00454-20211201_131510.jpg,1893-1897,De Verkochte Bruid,1896-12-22,TSJ,Nederlandsch Lyrisch Tooneel
561607,K.V.O. programmas 1893-97_00456-20211201_132536.jpg,1893-1897,Lohengrin,1896-12-23,DUI,Nederlandsch Lyrisch Tooneel
518632,K.V.O. programmas 1893-97_00458-20211201_132556.jpg,1893-1897,De Verkochte Bruid,1896-12-29,TSJ,Nederlandsch Lyrisch Tooneel
571438,K.V.O. programmas 1893-97_00460-20211201_132615.jpg,1893-1897,Lohengrin,1897-01-02,DUI,Nederlandsch Lyrisch Tooneel
361827,K.V.O. programmas 1893-97_00462-20211201_132635.jpg,1893-1897,Herbergprinses,1897-01-05,NL,Nederlandsch Lyrisch Tooneel
609321,K.V.O. programmas 1893-97_00464-20211201_132651.jpg,1893-1897,Tannhauser,1897-01-09,DUI,Nederlandsch Lyrisch Tooneel
819601,K.V.O. programmas 1893-97_00466-20211201_132707.jpg,1893-1897,Herbergprinses,1897-01-10,NL,Nederlandsch Lyrisch Tooneel
637458,K.V.O. programmas 1893-97_00468-20211201_132724.jpg,1893-1897,Fidelio,1897-01-12,DUI,Nederlandsch Lyrisch Tooneel
377279,K.V.O. programmas 1893-97_00470-20211201_132805.jpg,1893-1897,Lohengrin,1897-01-16,DUI,Nederlandsch Lyrisch Tooneel
149716,K.V.O. programmas 1893-97_00472-20211201_132844.jpg,1893-1897,Herbergprinses,1897-01-19,NL,Nederlandsch Lyrisch Tooneel
225935,K.V.O. programmas 1893-97_00474-20211201_132933.jpg,1893-1897,?,1897-01-21,?,Nederlandsch Lyrisch Tooneel
958426,K.V.O. programmas 1893-97_00476-20211201_133005.jpg,1893-1897,Lohengrin,1897-01-23,DUI,Nederlandsch Lyrisch Tooneel
335554,K.V.O. programmas 1893-97_00478-20211201_133022.jpg,1893-1897,Herbergprinses,1897-01-26,NL,Nederlandsch Lyrisch Tooneel
372715,K.V.O. programmas 1893-97_00480-20211201_133039.jpg,1893-1897,Ondine,1897-01-30,DUI,Nederlandsch Lyrisch Tooneel
555168,K.V.O. programmas 1893-97_00482-20211201_133053.jpg,1893-1897,Herbergprinses,1897-01-31,NL,Nederlandsch Lyrisch Tooneel
536868,K.V.O. programmas 1893-97_00484-20211201_133110.jpg,1893-1897,Lohengrin,1897-02-02,DUI,Nederlandsch Lyrisch Tooneel
661365,K.V.O. programmas 1893-97_00486-20211201_133126.jpg,1893-1897,Ondine,1897-02-04,DUI,Nederlandsch Lyrisch Tooneel
956714,K.V.O. programmas 1893-97_00488-20211201_133139.jpg,1893-1897,Tannhauser,1897-02-06,DUI,Nederlandsch Lyrisch Tooneel
793703,K.V.O. programmas 1893-97_00490-20211201_133154.jpg,1893-1897,Lohengrin,1897-02-09,DUI,Nederlandsch Lyrisch Tooneel
312394,K.V.O. programmas 1893-97_00492-20211201_133212.jpg,1893-1897,De Beiaardspeler van Brugge,13/02/1923,FR,Nederlandsch Lyrisch Tooneel
336440,K.V.O. programmas 1893-97_00494-20211201_133242.jpg,1893-1897,Herbergprinses,1897-02-16,NL,Nederlandsch Lyrisch Tooneel
717702,K.V.O. programmas 1893-97_00496-20211201_133258.jpg,1893-1897,De Beiaardspeler van Brugge,1897-02-19,FR,Nederlandsch Lyrisch Tooneel
902842,K.V.O. programmas 1893-97_00498-20211201_133310.jpg,1893-1897,Lohengrin,1897-02-23,DUI,Nederlandsch Lyrisch Tooneel
911053,K.V.O. programmas 1893-97_00500-20211201_133325.jpg,1893-1897,Tannhauser,1897-02-25,DUI,Nederlandsch Lyrisch Tooneel
240320,K.V.O. programmas 1893-97_00502-20211201_133342.jpg,1893-1897,Herbergprinses,1897-03-02,NL,Nederlandsch Lyrisch Tooneel
162301,K.V.O. programmas 1893-97_00504-20211201_133356.jpg,1893-1897,Herbergprinses,1897-03-06,NL,Nederlandsch Lyrisch Tooneel
892791,K.V.O. programmas 1893-97_00506-20211201_133415.jpg,1893-1897,Herbergprinses,1897-03-09,NL,Nederlandsch Lyrisch Tooneel
662325,K.V.O. programmas 1893-97_00508-20211201_133430.jpg,1893-1897,Lohengrin,1897-03-11,DUI,Nederlandsch Lyrisch Tooneel
358400,K.V.O. programmas 1893-97_00510-20211201_133447.jpg,1893-1897,Tannhauser,1897-03-13,DUI,Nederlandsch Lyrisch Tooneel
313940,K.V.O. programmas 1893-97_00512-20211201_133507.jpg,1893-1897,Ingo,1897-03-20,DUI,Nederlandsch Lyrisch Tooneel
552913,K.V.O. programmas 1893-97_00514-20211201_133523.jpg,1893-1897,Lohengrin,1897-03-23,DUI,Nederlandsch Lyrisch Tooneel
504431,K.V.O. programmas 1893-97_00516-20211201_133540.jpg,1893-1897,Ingo,1897-03-27,DUI,Nederlandsch Lyrisch Tooneel
948889,K.V.O. programmas 1893-97_00518-20211201_133558.jpg,1893-1897,Herbergprinses,1897-03-28,NL,Nederlandsch Lyrisch Tooneel
344563,K.V.O. programmas 1893-97_00520-20211201_133613.jpg,1893-1897,Ingo,1897-03-30,DUI,Nederlandsch Lyrisch Tooneel
496257,K.V.O. programmas 1893-97_00522-20211201_133631.jpg,1893-1897,Lohengrin,1897-04-03,DUI,Nederlandsch Lyrisch Tooneel
874934,K.V.O. programmas 1893-97_00524-20211201_133700.jpg,1893-1897,Herbergprinses,1897-04-01,NL,Nederlandsch Lyrisch Tooneel
714868,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00009-20211201_141718.jpg,1897-1900,Silvana,1897-10-02,DUI,Nederlandsch Lyrisch Tooneel
817813,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00011-20211201_141740.jpg,1897-1900,Silvana,1897-10-05,DUI,Nederlandsch Lyrisch Tooneel
946630,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00013-20211201_141912.jpg,1897-1900,Silvana,1897-10-09,DUI,Nederlandsch Lyrisch Tooneel
125649,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00015-20211201_141937.jpg,1897-1900,Lohengrin,1897-10-14,DUI,Nederlandsch Lyrisch Tooneel
119594,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00017-20211201_141956.jpg,1897-1900,Silvana,1897-10-16,DUI,Nederlandsch Lyrisch Tooneel
387458,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00019-20211201_142019.jpg,1897-1900,De Vrijschutter,1897-10-19,DUI,Nederlandsch Lyrisch Tooneel
841254,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00021-20211201_142041.jpg,1897-1900,De Vrijschutter,1897-10-26,DUI,Nederlandsch Lyrisch Tooneel
329136,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00023-20211201_142101.jpg,1897-1900,Silvana,1897-10-28,DUI,Nederlandsch Lyrisch Tooneel
640249,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00025-20211201_142123.jpg,1897-1900,De Beiaardspeler van Brugge,1897-11-02,FR,Nederlandsch Lyrisch Tooneel
857338,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00027-20211201_142142.jpg,1897-1900,De Vliegende Hollander,1897-11-06,DEE,Nederlandsch Lyrisch Tooneel
797281,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00029-20211201_142202.jpg,1897-1900,Lohengrin,1897-11-09,DUI,Nederlandsch Lyrisch Tooneel
700639,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00031-20211201_142224.jpg,1897-1900,De Beiaardspeler van Brugge,1897-11-13,FR,Nederlandsch Lyrisch Tooneel
832719,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00033-20211201_142245.jpg,1897-1900,Silvana,1897-11-16,DUI,Nederlandsch Lyrisch Tooneel
434818,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00035-20211201_142302.jpg,1897-1900,De Vliegende Hollander,1897-11-18,DEE,Nederlandsch Lyrisch Tooneel
775841,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00037-20211201_142358.jpg,1897-1900,De Verkochte Bruid,1897-11-20,TSJ,Nederlandsch Lyrisch Tooneel
207768,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00039-20211201_142504.jpg,1897-1900,Lohengrin,1897-11-23,DUI,Nederlandsch Lyrisch Tooneel
692416,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00041-20211201_142528.jpg,1897-1900,De Tooverfluit,1897-11-27,DUI,Nederlandsch Lyrisch Tooneel
602650,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00043-20211201_142551.jpg,1897-1900,De Tooverfluit,1897-11-30,DUI,Nederlandsch Lyrisch Tooneel
909275,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00045-20211201_142625.jpg,1897-1900,De Beiaardspeler van Brugge,1897-12-02,FR,Nederlandsch Lyrisch Tooneel
704589,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00046-20211201_142646.jpg,1897-1900,De Tooverfluit,1897-12-04,DUI,Nederlandsch Lyrisch Tooneel
198576,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00048-20211201_142714.jpg,1897-1900,Fidelio,1897-12-07,DUI,Nederlandsch Lyrisch Tooneel
734762,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00050-20211201_142748.jpg,1897-1900,Fidelio,1897-12-11,DUI,Nederlandsch Lyrisch Tooneel
385173,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00052-20211201_142811.jpg,1897-1900,Herbergprinses,1897-12-14,NL,Nederlandsch Lyrisch Tooneel
487575,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00054-20211201_142843.jpg,1897-1900,Herbergprinses,1897-12-18,NL,Nederlandsch Lyrisch Tooneel
573331,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00056-20211201_143801.jpg,1897-1900,Fidelio,1897-12-21,DUI,Nederlandsch Lyrisch Tooneel
149663,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00058-20211201_143852.jpg,1897-1900,Herbergprinses,1897-12-23,NL,Nederlandsch Lyrisch Tooneel
723196,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00060-20211201_143914.jpg,1897-1900,Herbergprinses,1897-12-26,NL,Nederlandsch Lyrisch Tooneel
515968,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00062-20211201_144014.jpg,1897-1900,De Tooverfluit,1897-12-28,DUI,Nederlandsch Lyrisch Tooneel
378399,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00064-20211201_144038.jpg,1897-1900,De Tooverfluit,1898-01-01,DUI,Nederlandsch Lyrisch Tooneel
302845,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00066-20211201_144100.jpg,1897-1900,Diana + Lika,1898-01-04,? ; NL,Nederlandsch Lyrisch Tooneel
222468,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00068-20211201_144134.jpg,1897-1900,Lohengrin,1898-01-06,DUI,Nederlandsch Lyrisch Tooneel
297820,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00070-20211201_144206.jpg,1897-1900,Herbergprinses,1898-01-11,NL,Nederlandsch Lyrisch Tooneel
956216,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00071-20211201_144224.jpg,1897-1900,Diana + Lika,1898-01-08,? ; NL,Nederlandsch Lyrisch Tooneel
699730,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00074-20211201_144539.jpg,1897-1900,Herbergprinses,1898-01-15,NL,Nederlandsch Lyrisch Tooneel
583301,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00077-20211201_144703.jpg,1897-1900,De Tooverfluit,1898-01-18,DUI,Nederlandsch Lyrisch Tooneel
505146,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00079-20211201_144718.jpg,1897-1900,Herbergprinses,1898-01-22,NL,Nederlandsch Lyrisch Tooneel
427525,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00081-20211201_144757.jpg,1897-1900,De Verkochte Bruid,1898-01-25,TSJ,Nederlandsch Lyrisch Tooneel
587379,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00082-20211201_144808.jpg,1897-1900,Lohengrin,1898-01-29,DUI,Nederlandsch Lyrisch Tooneel
233830,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00084-20211201_144840.jpg,1897-1900,De Tooverfluit,1898-02-01,DUI,Nederlandsch Lyrisch Tooneel
249517,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00086-20211201_144857.jpg,1897-1900,De Koningin van Saba,1898-02-08,DUI,Nederlandsch Lyrisch Tooneel
353504,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00088-20211201_144914.jpg,1897-1900,De Koningin van Saba,1898-02-10,DUI,Nederlandsch Lyrisch Tooneel
295769,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00090-20211201_144928.jpg,1897-1900,De Koningin van Saba,1898-02-12,DUI,Nederlandsch Lyrisch Tooneel
723875,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00092-20211201_144947.jpg,1897-1900,De Koningin van Saba,1898-02-15,DUI,Nederlandsch Lyrisch Tooneel
824102,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00094-20211201_145007.jpg,1897-1900,De Tooverfluit,1898-02-19,DUI,Nederlandsch Lyrisch Tooneel
733850,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00096-20211201_145024.jpg,1897-1900,Herbergprinses,1898-02-22,NL,Nederlandsch Lyrisch Tooneel
315266,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00098-20211201_145044.jpg,1897-1900,De Koningin van Saba,1898-02-26,DUI,Nederlandsch Lyrisch Tooneel
855938,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00100-20211201_145101.jpg,1897-1900,Herbergprinses,1898-03-01,NL,Nederlandsch Lyrisch Tooneel
747291,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00102-20211201_145119.jpg,1897-1900,De Koningin van Saba,1898-03-03,DUI,Nederlandsch Lyrisch Tooneel
166023,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00104-20211201_145136.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1898-03-05,DUI,Nederlandsch Lyrisch Tooneel
737666,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00106-20211201_145151.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1898-03-08,DUI,Nederlandsch Lyrisch Tooneel
812773,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00110-20211201_145222.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1898-03-12,DUI,Nederlandsch Lyrisch Tooneel
320300,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00112-20211201_145237.jpg,1897-1900,De Tooverfluit,1898-03-15,DUI,Nederlandsch Lyrisch Tooneel
479371,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00114-20211201_145253.jpg,1897-1900,De Koningin van Saba,1898-03-17,DUI,Nederlandsch Lyrisch Tooneel
453164,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00116-20211201_145311.jpg,1897-1900,Herbergprinses,1898-03-20,NL,Nederlandsch Lyrisch Tooneel
237482,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00118-20211201_145327.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1898-03-19,DUI,Nederlandsch Lyrisch Tooneel
220661,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00120-20211201_145345.jpg,1897-1900,De Koningin van Saba,1898-03-22,DUI,Nederlandsch Lyrisch Tooneel
813636,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00122-20211201_145402.jpg,1897-1900,Lohengrin,1898-03-26,DUI,Nederlandsch Lyrisch Tooneel
850664,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00124-20211201_145425.jpg,1897-1900,De Koningin van Saba,1898-03-29,DUI,Nederlandsch Lyrisch Tooneel
866519,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00126-20211201_145446.jpg,1897-1900,De Vrijschutter,1898-04-02,DUI,Nederlandsch Lyrisch Tooneel
665068,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00128-20211201_145505.jpg,1897-1900,Don Giovanni,1898-10-01,ITA,Nederlandsch Lyrisch Tooneel
504668,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00130-20211201_145522.jpg,1897-1900,Don Giovanni,1898-10-04,ITA,Nederlandsch Lyrisch Tooneel
289050,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00132-20211201_145538.jpg,1897-1900,Tannhauser,1898-10-08,DUI,Nederlandsch Lyrisch Tooneel
775833,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00134-20211201_145554.jpg,1897-1900,De Tooverfluit,1898-10-11,DUI,Nederlandsch Lyrisch Tooneel
715173,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00136-20211201_145609.jpg,1897-1900,Tannhauser,1898-10-15,DUI,Nederlandsch Lyrisch Tooneel
893152,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00138-20211201_145632.jpg,1897-1900,Don Giovanni,1898-10-18,ITA,Nederlandsch Lyrisch Tooneel
375188,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00140-20211201_145651.jpg,1897-1900,Tannhauser,1898-10-22,DUI,Nederlandsch Lyrisch Tooneel
959642,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00142-20211201_145731.jpg,1897-1900,De Trompetter van Sakkingen,1898-10-25,DUI,Nederlandsch Lyrisch Tooneel
125355,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00144-20211201_145747.jpg,1897-1900,De Trompetter van Sakkingen,1898-10-27,DUI,Nederlandsch Lyrisch Tooneel
507362,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00146-20211201_145803.jpg,1897-1900,De Vrijschutter,1898-10-29,DUI,Nederlandsch Lyrisch Tooneel
200096,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00147-20211201_145818.jpg,1897-1900,De Trompetter van Sakkingen,1898-11-01,DUI,Nederlandsch Lyrisch Tooneel
819939,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00149-20211201_145849.jpg,1897-1900,De Trompetter van Sakkingen,1898-11-05,DUI,Nederlandsch Lyrisch Tooneel
284513,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00151-20211201_145905.jpg,1897-1900,Fidelio,1898-11-08,DUI,Nederlandsch Lyrisch Tooneel
230338,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00153-20211201_150005.jpg,1897-1900,De Trompetter van Sakkingen,1898-11-12,DUI,Nederlandsch Lyrisch Tooneel
777707,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00155-20211201_150032.jpg,1897-1900,Tannhauser,1898-11-15,DUI,Nederlandsch Lyrisch Tooneel
657913,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00157-20211201_150049.jpg,1897-1900,Don Giovanni,1898-11-19,ITA,Nederlandsch Lyrisch Tooneel
538998,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00159-20211201_150109.jpg,1897-1900,Het Gouden Kruis,1898-11-22,DUI,Nederlandsch Lyrisch Tooneel
788488,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00161-20211201_150125.jpg,1897-1900,Abu-Hassan + Het Gouden Kruis,1898-11-26,DUI ; DUI,Nederlandsch Lyrisch Tooneel
764622,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00163-20211201_150146.jpg,1897-1900,Fidelio + Abu-Hassan,1898-11-29,DUI ; DUI,Nederlandsch Lyrisch Tooneel
506557,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00165-20211201_150200.jpg,1897-1900,Cleopatra,1898-12-03,DEE,Nederlandsch Lyrisch Tooneel
125730,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00167-20211201_150217.jpg,1897-1900,Cleopatra,1898-12-06,DEE,Nederlandsch Lyrisch Tooneel
351267,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00169-20211201_150250.jpg,1897-1900,Cleopatra,1898-12-13,DEE,Nederlandsch Lyrisch Tooneel
167097,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00170-20211201_150304.jpg,1897-1900,Cleopatra,1898-12-10,DEE,Nederlandsch Lyrisch Tooneel
421734,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00172-20211201_150331.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1898-12-17,DUI,Nederlandsch Lyrisch Tooneel
893453,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00174-20211201_150402.jpg,1897-1900,Cleopatra,1898-12-20,DEE,Nederlandsch Lyrisch Tooneel
817054,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00176-20211201_150437.jpg,1897-1900,Cleopatra,1898-12-24,DEE,Nederlandsch Lyrisch Tooneel
437584,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00177-20211201_150530.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1898-12-27,DUI,Nederlandsch Lyrisch Tooneel
974393,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00179-20211201_150552.jpg,1897-1900,Cleopatra,1898-12-31,DEE,Nederlandsch Lyrisch Tooneel
622053,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00181-20211201_150610.jpg,1897-1900,Cleopatra,1899-01-03,DEE,Nederlandsch Lyrisch Tooneel
264402,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00184-20211201_150630.jpg,1897-1900,Lohengrin,1899-01-07,DUI,Nederlandsch Lyrisch Tooneel
312298,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00185-20211201_150655.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1899-01-10,DUI,Nederlandsch Lyrisch Tooneel
928752,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00187-20211201_150712.jpg,1897-1900,Lohengrin,1899-01-14,DUI,Nederlandsch Lyrisch Tooneel
398322,1897-1900 Nederlandsch Lyrisch Tooneel. Programma's_00189-20211201_150732.jpg,1897-1900,De Lustige Vrouwtjes van Windsor,1899-01-17,DUI,Nederlandsch Lyrisch Tooneel
