,Date,Original premiere,Directors,Normalised title,Composer,Multiple bill,Multiple bill,Season,Occasion,Language,Dutch,German
3334,30/09/1928,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1928-1929,N,German,False,True
3335,30/09/1928,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,N,other,False,False
3336,02/10/1928,1821,Fé Derickx & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1928-1929,N,German,False,True
3337,04/10/1928,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3338,06/10/1928,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1928-1929,G,German,False,True
3339,07/10/1928,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,N,other,False,False
3340,07/10/1928,1821,Fé Derickx & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1928-1929,N,German,False,True
3341,09/10/1928,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1928-1929,N,German,False,True
3342,13/10/1928,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,N,other,False,False
3343,14/10/1928,1901,Fé Derickx & Bernard Tokkie,De Bruid der Zee,Jan Blockx,False,False,1928-1929,N,Dutch,True,False
3344,14/10/1928,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3345,18/10/1928,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,G,German,False,True
3346,20/10/1928,1913,Fé Derickx & Bernard Tokkie,De Doode Oogen,Albert D'Eugen,False,False,1928-1929,N,German,False,True
3347,21/10/1928,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,N,German,False,True
3348,21/10/1928,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1928-1929,N,German,False,True
3349,23/10/1928,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,N,German,False,True
3350,25/10/1928,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1928-1929,N,German,False,True
3351,27/10/1928,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3352,28/10/1928,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1928-1929,N,German,False,True
3353,28/10/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3354,30/10/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3355,01/11/1928,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3356,03/11/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3357,04/11/1928,1901,Fé Derickx & Bernard Tokkie,De Bruid der Zee,Jan Blockx,False,False,1928-1929,N,Dutch,True,False
3358,04/11/1928,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3359,08/11/1928,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1928-1929,N,German,False,True
3360,10/11/1928,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,N,German,False,True
3361,11/11/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3362,11/11/1928,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3363,13/11/1928,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1928-1929,G,Dutch,True,False
3364,17/11/1928,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1928-1929,N,German,False,True
3365,18/11/1928,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,N,German,False,True
3366,18/11/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3367,22/11/1928,?,Fé Derickx & Bernard Tokkie,Johnny Leidt den dans,Henry Engelen,False,False,1928-1929,G,Dutch,True,False
3368,24/11/1928,?,Fé Derickx & Bernard Tokkie,Johnny Leidt den dans,Henry Engelen,False,False,1928-1929,N,Dutch,True,False
3369,25/11/1928,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1928-1929,N,German,False,True
3370,25/11/1928,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1928-1929,N,German,False,True
3371,27/11/1928,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,False,1928-1929,G,German,False,True
3372,29/11/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3373,01/12/1928,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3374,02/12/1928,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3375,02/12/1928,?,Fé Derickx & Bernard Tokkie,Johnny Leidt den dans,Henry Engelen,False,False,1928-1929,N,Dutch,True,False
3376,04/12/1928,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1928-1929,G,German,False,True
3377,06/12/1928,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,N,other,False,False
3378,08/12/1928,1843,Fé Derickx & Bernard Tokkie,De Vliegende Hollander,Richard Wagner,False,False,1928-1929,N,other,False,False
3379,09/12/1928,?,Fé Derickx & Bernard Tokkie,Johnny Leidt den dans,Henry Engelen,False,False,1928-1929,N,Dutch,True,False
3380,09/12/1928,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3381,10/12/1928,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,N,other,False,False
3382,11/12/1928,?,Fé Derickx & Bernard Tokkie,Johnny Leidt den dans,Henry Engelen,False,False,1928-1929,N,Dutch,True,False
3383,13/12/1928,1860,Fé Derickx & Bernard Tokkie,Tristan en Isolde,Richard Wagner,False,False,1928-1929,G,German,False,True
3384,15/12/1928,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3385,16/12/1928,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1928-1929,N,German,False,True
3386,18/12/1928,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3387,22/12/1928,?,Fé Derickx & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1928-1929,G,Dutch,True,False
3388,23/12/1928,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3389,23/12/1928,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1928-1929,N,German,False,True
3390,25/12/1928,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3391,29/12/1928,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3392,30/12/1928,?,Fé Derickx & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1928-1929,N,Dutch,True,False
3393,30/12/1928,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,N,other,False,False
3394,01/01/1929,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3395,03/01/1929,1903,Fé Derickx & Bernard Tokkie,Laagland,Albert D'Eugen,False,False,1928-1929,N,German,False,True
3396,05/01/1929,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1928-1929,N,German,False,True
3397,05/01/1929,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3398,06/01/1929,1821,Fé Derickx & Bernard Tokkie,De Vrijschutter,Carl Maria von Weber,False,False,1928-1929,N,German,False,True
3399,08/01/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,G,German,False,True
3400,10/01/1929,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1928-1929,N,German,False,True
3401,12/01/1929,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1928-1929,N,Dutch,True,False
3402,13/01/1929,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,N,other,False,False
3403,15/01/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,G,German,False,True
3404,17/01/1929,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,N,German,False,True
3405,19/01/1929,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1928-1929,N,German,False,True
3406,20/01/1929,1896,Fé Derickx & Bernard Tokkie,Herbergprinses,Jan Blockx,False,False,1928-1929,N,Dutch,True,False
3407,20/01/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3408,22/01/1929,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,N,other,False,False
3409,24/01/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3410,26/01/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3411,27/01/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3412,27/01/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3413,29/01/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3414,02/02/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3415,03/02/1929,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,N,German,False,True
3416,03/02/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3417,05/02/1929,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1928-1929,N,German,False,True
3418,07/02/1929,1901,Fé Derickx & Bernard Tokkie,De Bruid der Zee,Jan Blockx,False,False,1928-1929,N,Dutch,True,False
3419,09/02/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3420,10/02/1929,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3421,10/02/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3422,11/02/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3423,13/01/1929,?,Fé Derickx & Bernard Tokkie,Cecilia,Jozef Ryelandt,False,False,1928-1929,N,Dutch,True,False
3424,14/02/1929,1868,Fé Derickx & Bernard Tokkie,De Meesterzangers van Nurenberg,Richard Wagner,False,False,1928-1929,G,German,False,True
3425,16/02/1929,1791,Fé Derickx & Bernard Tokkie,De Tooverfluit,Wolfgang Amadeus Mozart,False,False,1928-1929,N,German,False,True
3426,16/02/1929,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,False,False,1928-1929,N,other,False,False
3427,17/02/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3428,17/02/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3429,19/02/1929,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,G,other,False,False
3430,21/02/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3431,23/02/1929,1909,Fé Derickx & Bernard Tokkie,De Gouden Haan,Nikolay Rimsky-Korsakov,False,False,1928-1929,N,other,False,False
3432,24/02/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3433,24/02/1929,1847,Fé Derickx & Bernard Tokkie,Martha,Friedrich von Flotow,False,False,1928-1929,N,German,False,True
3434,26/02/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,G,German,False,True
3435,28/02/1929,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1928-1929,N,German,False,True
3436,02/03/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,N,German,False,True
3437,03/03/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3438,03/03/1929,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3439,05/03/1929,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,False,False,1928-1929,N,German,False,True
3440,07/03/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,G,German,False,True
3441,09/03/1929,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3442,10/03/1929,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,N,other,False,False
3443,10/03/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,N,German,False,True
3444,12/03/1929,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,G,other,False,False
3445,14/03/1929,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,False,1928-1929,N,German,False,True
3446,16/03/1929,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,N,other,False,False
3447,17/03/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,N,German,False,True
3448,17/03/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3449,19/03/1929,1911,Fé Derickx & Bernard Tokkie,De Rozenkavalier,Richard Strauss,False,False,1928-1929,G,German,False,True
3450,21/03/1929,1876,Fé Derickx & Bernard Tokkie,Godendeemstering,Richard Wagner,False,False,1928-1929,N,German,False,True
3451,22/03/1929,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3452,23/03/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,N,German,False,True
3453,24/03/1929,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3454,24/03/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3455,25/03/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,N,German,False,True
3456,26/03/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,N,German,False,True
3457,29/03/1929,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1928-1929,N,German,False,True
3458,30/03/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3459,31/03/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3460,31/03/1929,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3461,01/04/1929,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1928-1929,N,German,False,True
3462,02/04/1929,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,G,other,False,False
3463,04/04/1929,1909,Fé Derickx & Bernard Tokkie,Elektra,Richard Strauss,False,False,1928-1929,N,German,False,True
3464,06/04/1929,1882,Fé Derickx & Bernard Tokkie,Parsifal,Richard Wagner,False,False,1928-1929,N,German,False,True
3465,07/04/1929,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,N,other,False,False
3466,07/04/1929,?,Fé Derickx & Bernard Tokkie,Keizer Karel,ThÃ©ophile Peters,False,False,1928-1929,G,Dutch,True,False
3467,09/04/1929,1871,Fé Derickx & Bernard Tokkie,Siegfried,Richard Wagner,False,False,1928-1929,G,German,False,True
3468,11/04/1929,1805,Fé Derickx & Bernard Tokkie,Fidelio,Ludwig van Beethoven,False,False,1928-1929,G,German,False,True
3469,13/04/1929,?,Fé Derickx & Bernard Tokkie,Keizer Karel,ThÃ©ophile Peters,False,False,1928-1929,N,Dutch,True,False
3470,14/04/1929,?,Fé Derickx & Bernard Tokkie,Keizer Karel,ThÃ©ophile Peters,False,False,1928-1929,N,Dutch,True,False
3471,14/04/1929,1805,Fé Derickx & Bernard Tokkie,Fidelio,Ludwig van Beethoven,False,False,1928-1929,N,German,False,True
3472,16/04/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,False,False,1928-1929,N,German,False,True
3473,18/04/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3474,20/04/1929,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1928-1929,N,other,False,False
3475,20/04/1929,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,True,True,1928-1929,N,other,False,False
3476,20/04/1929,?,Fé Derickx & Bernard Tokkie,De Geest,Edward Verheyden,True,True,1928-1929,N,Dutch,True,False
3477,20/04/1929,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1928-1929,N,Dutch,True,False
3478,21/04/1929,1859,Fé Derickx & Bernard Tokkie,Faust,Charles Gounod,False,False,1928-1929,N,other,False,False
3479,21/04/1929,1869,Fé Derickx & Bernard Tokkie,Het Rijngoud,Richard Wagner,False,False,1928-1929,N,German,False,True
3480,23/04/1929,1881,Fé Derickx & Bernard Tokkie,Hoffmann's Vertellingenen,Jacques Offenbach,False,False,1928-1929,G,other,False,False
3481,25/04/1929,1905,Fé Derickx & Bernard Tokkie,SalomÃ©,Richard Strauss,True,True,1928-1929,G,German,False,True
3482,25/04/1929,1761,Fé Derickx & Bernard Tokkie,Sior Todero Brontolon,Karel Goldoni,True,True,1928-1929,G,other,False,False
3483,28/04/1929,1805,Fé Derickx & Bernard Tokkie,Fidelio,Ludwig van Beethoven,False,False,1928-1929,N,German,False,True
3484,28/04/1929,?,Fé Derickx & Bernard Tokkie,Jean-Marie,W. Verbeeck,True,True,1928-1929,N,other,False,False
3485,28/04/1929,?,Fé Derickx & Bernard Tokkie,Dansenreeks,?,True,True,1928-1929,N,other,False,False
3486,28/04/1929,?,Fé Derickx & Bernard Tokkie,De Geest,Edward Verheyden,True,True,1928-1929,N,Dutch,True,False
3487,28/04/1929,?,Fé Derickx & Bernard Tokkie,Het Minnebrugje,Arthur Van Oost,True,True,1928-1929,N,Dutch,True,False
3488,30/04/1929,1907,Fé Derickx & Bernard Tokkie,Christ'l,Georg Jarno,False,False,1928-1929,G,other,False,False
3489,02/05/1929,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,True,True,1928-1929,N,German,False,True
3490,02/05/1929,1845,Fé Derickx & Bernard Tokkie,Tannhauser,Richard Wagner,True,True,1928-1929,N,German,False,True
3491,02/05/1929,1874,Fé Derickx & Bernard Tokkie,De Walkure,Richard Wagner,True,True,1928-1929,N,German,False,True
3492,04/05/1929,1907,Fé Derickx & Bernard Tokkie,De Tragedie van SalomÃ©,Florent Schmitt,False,False,1928-1929,N,other,False,False
3493,05/05/1929,1875,Fé Derickx & Bernard Tokkie,Carmen,Georges Bizet,False,False,1928-1929,N,other,False,False
3494,05/05/1929,1925,Fé Derickx & Bernard Tokkie,Paganini,Franz LehÃ¡r,False,False,1928-1929,N,German,False,True
3495,09/05/1929,1916,Fé Derickx & Bernard Tokkie,Driemeisjeshuis,Heinrich BertÃ©,False,False,1928-1929,G,German,False,True
3496,12/09/1929,1850,Fé Derickx & Bernard Tokkie,Lohengrin,Richard Wagner,False,False,1929-1930,G,German,False,True
3497,14/09/1929,1786,Fé Derickx & Bernard Tokkie,Figaro's Bruiloft,Wolfgang Amadeus Mozart,False,False,1929-1930,N,other,False,False
3498,15/09/1929,1867,Fé Derickx & Bernard Tokkie,De Blauwe Donau,Johann Strauss,True,True,1929-1930,N,German,False,True
3499,15/09/1929,1903,Fé Derickx & Bernard Tokkie,Prinses Zonneschijn,Paul Gilson,True,True,1929-1930,N,Dutch,True,False
3500,17/09/1929,1905,Fé Derickx & Bernard Tokkie,SalomÃ©,Richard Strauss,True,True,1929-1930,N,German,False,True
